GeneSymbol	VCaP_R1881-33	VCaP_R1881-13	VCaP_Dox-13	VCaP_Dox-32	VCaP_Vehicle-31	VCaP_Vehicle-13
C1orf143	0.0	0.0	0.0	0.0	0.0	0.0
NXNP1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-412H9.2	0.0	0.0	0.0	0.0	0.0	0.0
LYPLAL1-AS1	0.111520202	0.04172559	0.0	0.06816909	0.086449219	0.106416055
LYPLAL1	16.00314904	16.35643148	15.10165529	13.97466335	13.74542578	14.84503962
RIMKLBP2	0.390320708	0.333804724	0.672333969	0.886198164	0.389021484	0.79812041
RP11-135J2.3	0.111520202	0.0	0.051717998	0.06816909	0.129673828	0.0
RP11-392O17.2	0.167280304	0.125176771	0.20687199	0.204507269	0.0	0.478872246
RP11-392O17.1	0.0	0.0	0.103435995	0.136338179	0.0	0.053208027
RP11-95P13.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-95P13.2	0.0	0.0	0.0	0.0	0.0	0.0
ZC3H11B	3.234085869	3.880479916	2.689335874	2.999439939	2.507027344	2.128321093
AC096643.1	0.0	0.0	0.0	0.0	0.0	0.0
SLC30A10	0.390320708	0.667609448	2.172155899	0.681690895	3.587642578	4.948346541
RNA5SP76	0.0	0.0	0.0	0.0	0.0	0.0
EPRS	237.9841119	190.8111254	226.8351374	246.3630895	271.8395683	308.5533504
BPNT1	17.95475258	18.27580864	18.72191513	19.08734506	18.8891543	21.92170726
IARS2	140.4596949	136.8599368	131.0534059	132.0435264	181.9756055	176.7038587
MIR215	0.0	0.0	0.0	0.0	0.086449219	0.0
MIR194-1	0.055760101	0.0	0.0	0.0	0.0	0.0
RPS15AP12	0.167280304	0.500707086	0.051717998	0.409014537	0.216123047	0.532080273
RAB3GAP2	37.13622739	39.13860389	41.06409008	38.85638102	49.14638085	55.76201263
MIR664A	0.0	0.0	0.0	0.0	0.0	0.0
SNORA36B	0.0	0.0	0.0	0.0	0.0	0.0
RP11-568G11.4	0.0	0.0	0.0	0.06816909	0.0	0.053208027
RP11-568G11.5	0.0	0.0	0.0	0.0	0.0	0.0
MORF4L1P1	123.2855837	104.9815857	78.97338231	82.34826013	79.49005663	88.59136549
AURKAPS1	0.055760101	0.0	0.0	0.204507269	0.0	0.159624082
XRCC6P3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-302I18.1	0.0	0.0	0.051717998	0.0	0.0	0.106416055
RP11-302I18.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-410C4.5	0.0	0.0	0.0	0.0	0.0	0.0
RP11-410C4.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-410C4.2	0.0	0.0	0.0	0.0	0.0	0.0
PRELID3BP1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-410C4.4	0.0	0.0	0.0	0.0	0.0	0.0
MARK1	8.085214672	6.175387394	8.326597611	9.543672532	12.66481055	12.39747037
RN7SL464P	0.0	0.0	0.0	0.0	0.0	0.0
AC096640.1	0.0	0.0	0.0	0.0	0.0	0.0
HDAC1P2	0.0	0.04172559	0.051717998	0.0	0.043224609	0.053208027
C1orf115	76.11253812	100.8924778	63.61313703	52.35386074	104.5171055	112.907434
MARC2	5.576010119	7.594057471	7.137083667	4.635498087	10.11455859	14.15333527
MARC1	184.8447354	192.1880698	117.0895465	103.3443397	145.3211367	143.1828015
RNU6ATAC35P	0.111520202	0.0	0.051717998	0.136338179	0.086449219	0.106416055
RP11-295M18.6	0.0	0.0	0.103435995	0.0	0.259347656	0.212832109
LINC01352	0.111520202	0.250353543	0.413743981	0.409014537	0.950941406	1.223784628
HLX-AS1	0.0	0.125176771	0.20687199	0.136338179	0.389021484	0.266040137
HLX	0.892161619	0.959688581	1.49982193	1.976903596	4.019888672	3.511729803
RP11-453O22.1	0.0	0.0	0.0	0.0	0.0	0.0
C1orf140	0.0	0.0	0.0	0.0	0.0	0.0
RP11-103C3.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-103C3.2	0.0	0.0	0.0	0.0	0.0	0.0
DUSP10	2.174643946	2.420084249	1.086077949	1.36338179	1.512861328	1.543032792
RP11-191N8.2	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-403P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-815M8.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-400N13.2	0.0	0.0	0.0	0.0	0.0	0.0
AC092765.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-400N13.3	0.0	0.0	0.0	0.0	0.0	0.053208027
RP11-400N13.1	0.0	0.04172559	0.0	0.0	0.0	0.053208027
QRSL1P2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-358H9.1	0.0	0.04172559	0.0	0.0	0.043224609	0.053208027
CICP13	0.055760101	0.04172559	0.0	0.0	0.043224609	0.0
RP11-378J18.9	0.055760101	0.250353543	0.20687199	0.477183627	0.129673828	0.159624082
RNU6-791P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-378J18.10	0.055760101	0.04172559	0.0	0.0	0.0	0.053208027
HHIPL2	0.111520202	0.166902362	0.258589988	0.136338179	0.086449219	0.266040137
TAF1A	3.958967184	4.047382278	3.620259831	4.294652639	5.48952539	4.043810077
TAF1A-AS1	1.115202024	0.751060629	0.827487961	0.954367253	1.642535156	1.862280956
MIA3	207.1487759	197.4872198	225.1801615	200.7579686	398.7902461	446.9474295
RP11-378J18.6	0.111520202	0.04172559	0.0	0.0	0.0	0.0
RP11-378J18.8	1.059441923	1.210042124	1.810129915	0.818029074	1.685759765	2.341153202
AIDA	76.78165933	90.54453138	149.361577	145.2683297	245.1699844	267.3703373
BROX	87.76639927	79.9462314	80.99038422	96.39109257	113.4645996	107.4270072
FAM177B	0.055760101	0.04172559	0.051717998	0.0	0.086449219	0.106416055
RP11-452F19.3	2.676484857	3.546675192	4.034003812	4.294652639	3.760541015	2.820025448
RP11-455P21.3	0.055760101	0.0	0.0	0.0	0.129673828	0.0
DISP1	7.304573255	10.9738303	8.895495585	5.998879877	6.094669921	5.320802732
NDUFB1P2	0.0	0.04172559	0.051717998	0.06816909	0.0	0.106416055
TLR5	0.94792172	0.625883857	1.137795947	2.045072685	1.210289062	1.223784628
RP11-239E10.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-239E10.3	0.0	0.0	0.0	0.0	0.0	0.0
SUSD4	4.739608601	5.674680308	14.53275732	12.88395792	10.46035547	11.22689377
RNU4-57P	0.0	0.0	0.0	0.0	0.0	0.0
CCDC185	0.0	0.04172559	0.155153993	0.06816909	0.086449219	0.0
CAPN8	0.055760101	0.375530314	0.103435995	0.136338179	0.086449219	0.319248164
SNRPEP10	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1248P	0.0	0.0	0.0	0.0	0.0	0.0
CAPN2	101.9852251	153.4667219	196.5283908	191.3506343	114.7613379	116.3659558
TP53BP2	53.58545724	51.19729954	38.27131821	36.81130834	42.92203711	40.86376498
PHBP11	0.0	0.0	0.0	0.0	0.0	0.0
ACTBP11	0.0	0.0	0.0	0.0	0.0	0.0
CICP5	0.111520202	0.083451181	0.051717998	0.136338179	0.129673828	0.053208027
GTF2IP20	3.401366172	2.378358658	4.654619783	4.976343534	4.884380859	5.906091033
RNU6-1319P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-504P24.3	1.226722226	1.210042124	2.068719903	1.43155088	3.328294922	2.234737148
RP11-504P24.9	0.167280304	0.0	0.051717998	0.136338179	0.043224609	0.212832109
RP11-504P24.5	0.724881315	0.083451181	0.103435995	0.06816909	0.345796875	0.212832109
RN7SKP49	0.0	0.0	0.0	0.0	0.0	0.0
FBXO28	76.00101792	74.27155109	60.30318518	63.87443687	82.94802538	89.3894859
RP11-365O16.1	1.338242428	1.251767715	0.672333969	1.158874522	1.037390625	1.276992656
DEGS1	204.974132	193.8988191	108.1940509	104.0941997	116.6632207	135.9997178
RP11-365O16.3	0.055760101	0.0	0.0	0.0	0.043224609	0.053208027
RP11-365O16.6	0.167280304	0.083451181	0.051717998	0.204507269	0.259347656	0.106416055
NVL	49.62649006	48.48513616	40.80550009	34.83440474	52.04242968	53.79331562
MIR320B2	0.0	0.04172559	0.155153993	0.0	0.043224609	0.106416055
RP11-365O16.5	0.055760101	0.0	0.0	0.0	0.0	0.0
RNU6-1008P	0.0	0.0	0.0	0.0	0.0	0.0
CNIH4	29.21829302	29.66689485	27.8242827	28.90369395	31.59718945	30.32857557
WDR26	184.1756142	182.6746352	158.9811246	169.8773711	143.4624785	164.0935563
MIR4742	0.0	0.0	0.0	0.0	0.043224609	0.0
CNIH3	1.449762631	1.460395667	0.930923957	0.954367253	2.118005859	2.447569257
AKR1B1P1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-100E13.1	0.0	0.0	0.0	0.0	0.172898437	0.106416055
RP11-100E13.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-3L21.2	0.0	0.0	0.0	0.0	0.0	0.0
AL596330.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-449J1.1	0.0	0.0	0.0	0.0	0.0	0.0
DNAH14	6.914252547	9.012727548	8.740341592	7.771276204	9.552638671	12.29105431
LBR	165.3844601	127.0961487	112.6935167	128.2260574	188.9779922	161.8588191
RP11-496N12.6	0.0	0.0	0.0	0.0	0.0	0.0
RP11-496N12.9	0.0	0.04172559	0.0	0.0	0.0	0.106416055
ENAH	162.8194955	190.1435159	162.7048204	175.7399128	140.3503066	167.552078
RP11-145A3.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-145A3.2	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1304P	0.0	0.0	0.0	0.0	0.0	0.0
SRP9	118.6017352	123.799827	102.0913272	103.7533542	96.43410351	100.8824198
RP11-145A3.4	0.0	0.04172559	0.0	0.0	0.043224609	0.0
EPHX1	167.503344	183.3422447	117.3481365	116.7736503	103.4797148	93.43329598
RP11-285F7.2	0.223040405	0.166902362	0.362025983	0.340845448	0.345796875	0.478872246
TMEM63A	14.0515455	15.89744998	7.085365669	9.339165263	8.688146484	6.597795388
LEFTY1	0.0	0.0	0.0	0.0	0.0	0.053208027
RP4-559A3.7	0.0	0.0	0.0	0.0	0.0	0.0
PYCR2	32.17357838	30.62658343	27.15194873	26.44960673	20.09944336	18.83564167
MIR6741	0.0	0.0	0.0	0.0	0.0	0.0
RP4-559A3.6	0.0	0.0	0.0	0.0	0.0	0.0
LEFTY2	0.0	0.0	0.0	0.0	0.0	0.0
NDUFA3P3	0.0	0.0	0.0	0.0	0.0	0.0
SDE2	30.94685616	27.37198737	25.6004088	29.85806121	30.21400195	30.06253544
RP11-396C23.4	0.055760101	0.083451181	0.0	0.06816909	0.216123047	0.212832109
H3F3A	161.3139727	160.9356026	136.6906676	147.8587552	170.4778594	145.4175387
RP11-396C23.2	0.613361113	0.8762374	1.810129915	1.636058148	2.679925781	2.18152912
RP11-396C23.3	0.334560607	0.0	0.155153993	0.0	0.0	0.053208027
ACBD3	123.2298236	103.3960133	69.45727076	79.62149655	67.94908593	74.9701105
RP11-275I14.4	0.055760101	0.208627952	0.258589988	0.06816909	0.172898437	0.319248164
RP11-275I14.2	0.0	0.0	0.0	0.0	0.0	0.0
MIXL1	0.0	0.0	0.0	0.0	0.086449219	0.0
LIN9	7.471853559	9.513434634	11.17108748	8.861981636	9.293291015	10.16273322
YBX1P9	0.0	0.0	0.0	0.0	0.0	0.0
RP11-125A15.3	0.0	0.0	0.0	0.0	0.0	0.0
PARP1	341.2518193	351.4546488	329.2884906	332.051635	300.2381367	293.9211429
RP11-118H4.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-118H4.1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP165	0.0	0.0	0.0	0.0	0.0	0.0
CDKN2AIPNLP1	0.278800506	0.500707086	0.258589988	0.0	0.172898437	0.319248164
C1orf95	0.223040405	0.166902362	0.051717998	0.06816909	0.389021484	0.372456191
ITPKB	53.75273754	47.02474049	15.41196328	22.49579954	27.53407617	18.67601759
ITPKB-IT1	0.0	0.0	0.0	0.0	0.0	0.053208027
ITPKB-AS1	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P5	0.0	0.0	0.0	0.0	0.0	0.0
PSEN2	43.43711882	44.3543027	25.96243479	28.83552486	26.19411328	22.9858678
ADCK3	23.80956321	22.86562359	27.7725647	20.92791048	40.80403125	32.51010469
RP5-1087E8.2	0.055760101	0.0	0.0	0.0	0.0	0.0
CDC42BPA	51.6896138	50.98867159	39.04708818	33.19834659	42.14399414	46.50381588
RP5-1087E8.3	0.0	0.0	0.0	0.0	0.0	0.0
RP11-1B20.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-211A18.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-211A18.1	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2090I13.1	0.055760101	0.0	0.0	0.0	0.0	0.0
NUCKS1P1	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2090I13.3	0.0	0.0	0.0	0.0	0.0	0.0
BTF3P9	0.055760101	0.0	0.0	0.06816909	0.043224609	0.0
RP11-275O4.4	0.0	0.0	0.0	0.0	0.0	0.0
FAM166AP5	0.0	0.0	0.0	0.0	0.0	0.0
TUBB8P10	0.0	0.0	0.0	0.0	0.0	0.0
TUBB8P9	0.0	0.0	0.0	0.0	0.0	0.0
FAM166AP4	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP77	0.0	0.0	0.0	0.0	0.0	0.0
ZNF678	11.31930054	9.346532272	8.274879614	7.975783473	5.316626953	6.863835525
RP4-566D2.1	0.0	0.0	0.0	0.0	0.0	0.0
AL592310.1	0.0	0.0	0.0	0.0	0.0	0.0
ZNF847P	0.0	0.0	0.0	0.0	0.0	0.0
SNAP47	8.865856089	9.471709043	9.722983546	9.475503442	10.41713086	8.726116481
JMJD4	5.408729815	4.005656688	5.482107744	4.430990818	5.186953125	4.309850213
SNAP47-AS1	0.055760101	0.083451181	0.0	0.06816909	0.129673828	0.159624082
PRSS38	0.0	0.0	0.0	0.0	0.0	0.0
WNT9A	1.226722226	0.8762374	1.034359952	0.749859985	1.3831875	0.638496328
MIR5008	0.0	0.0	0.0	0.0	0.0	0.0
CICP26	0.0	0.0	0.0	0.06816909	0.0	0.053208027
SEPT14P17	0.0	0.0	0.0	0.0	0.0	0.0
WNT3A	0.055760101	0.04172559	0.0	0.0	0.043224609	0.053208027
RP5-881P19.7	0.055760101	0.0	0.258589988	0.0	0.0	0.053208027
ARF1	305.6768747	246.0140816	184.1160714	215.8915065	154.8305508	125.0388642
MIR3620	0.0	0.0	0.0	0.0	0.0	0.0
C1orf35	4.182007589	4.130833459	4.396029795	3.817469013	4.884380859	4.682306404
MRPL55	5.352969714	4.714991726	5.275235754	5.317188982	4.79793164	5.001554568
FAM96AP2	0.0	0.04172559	0.0	0.06816909	0.0	0.0
RP11-520H14.7	0.0	0.0	0.0	0.0	0.0	0.0
RP11-520H14.1	0.0	0.0	0.0	0.0	0.0	0.0
GUK1	41.76431579	39.05515271	35.94400832	35.31158837	24.16255664	20.80433868
GJC2	0.167280304	0.0	0.051717998	0.06816909	0.129673828	0.053208027
IBA57-AS1	0.055760101	0.0	0.051717998	0.06816909	0.043224609	0.159624082
IBA57	7.471853559	8.303392509	7.757699638	8.589305278	9.768761718	9.524236891
C1orf145	0.390320708	0.125176771	0.568897973	0.818029074	1.123839844	1.170576601
OBSCN	1.003681821	1.460395667	5.223517756	4.567328997	7.261734374	8.247244235
RP5-1139B12.2	0.669121214	0.292079133	0.362025983	0.340845448	0.259347656	0.372456191
RP5-1139B12.3	0.334560607	0.166902362	0.103435995	0.06816909	0.216123047	0.372456191
RP5-1139B12.4	0.0	0.0	0.051717998	0.06816909	0.086449219	0.212832109
RP11-245P10.6	0.0	0.0	0.0	0.0	0.0	0.0
TRIM11	24.25564402	22.78217241	14.84306531	14.45184698	11.32484766	8.513284372
RP11-245P10.8	0.0	0.0	0.0	0.0	0.0	0.0
MIR6742	0.0	0.0	0.0	0.0	0.0	0.0
RP11-245P10.4	0.0	0.083451181	0.0	0.06816909	0.0	0.106416055
TRIM17	0.111520202	0.04172559	0.051717998	0.0	0.172898437	0.053208027
HIST3H3	0.0	0.0	0.0	0.0	0.0	0.0
RPL23AP15	0.0	0.0	0.0	0.0	0.0	0.0
HIST3H2A	5.576010119	5.716405898	8.016289626	6.067048967	10.20100781	10.42877336
AL139288.1	0.0	0.0	0.0	0.0	0.0	0.0
HIST3H2BB	1.282482327	0.709335038	0.465461978	1.295212701	1.080615234	0.638496328
MIR4666A	0.0	0.0	0.0	0.0	0.0	0.0
HIST3H2BA	0.0	0.0	0.0	0.0	0.0	0.0
RP5-915N17.11	0.390320708	0.208627952	0.413743981	0.204507269	0.389021484	0.585288301
RNF187	268.0945665	175.1640289	155.3608647	228.5709571	204.2795039	133.2329004
BTNL10	0.055760101	0.125176771	0.103435995	0.272676358	0.345796875	0.0
RNA5SP19	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP162	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S2	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S3	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S4	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S5	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S6	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S7	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S8	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S9	0.0	0.0	0.0	0.0	0.0	0.0
AL713899.1	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S10	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S11	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S12	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S13	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S14	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S15	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S16	0.0	0.0	0.0	0.0	0.0	0.0
RNA5S17	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP18	0.278800506	0.250353543	0.0	0.0	0.345796875	0.106416055
DUSP5P1	0.613361113	0.667609448	0.155153993	0.272676358	0.389021484	0.478872246
FTH1P2	29.38557332	19.61102753	25.8072808	44.58258454	20.18589258	15.69636806
RHOU	489.350648	321.7460283	162.4979484	222.0948936	171.1262285	134.8823493
RP4-799G3.1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-799G3.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1065P14.3	0.111520202	0.166902362	0.051717998	0.0	0.043224609	0.053208027
ISCA1P2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1065P14.2	1.059441923	1.168316534	0.413743981	1.227043611	1.642535156	0.904536464
RP5-1061H20.5	0.111520202	0.751060629	0.103435995	0.204507269	0.302572266	0.053208027
TMEM78	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1061H20.4	0.892161619	0.625883857	0.930923957	0.545352716	1.123839844	1.436616738
RP5-1061H20.3	0.167280304	0.083451181	0.155153993	0.545352716	0.0	0.106416055
RAB4A	113.4160458	110.656266	82.90395013	105.7984269	80.00875195	74.17199009
SPHAR	0.0	0.0	0.0	0.0	0.0	0.0
RP4-803J11.2	0.0	0.083451181	0.103435995	0.06816909	0.043224609	0.106416055
CCSAP	26.76484857	23.82531218	35.01308437	34.4253902	42.40334179	42.30038172
RNU6-180P	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP276	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1068B5.1	0.0	0.0	0.0	0.0	0.0	0.0
ACTA1	0.0	0.083451181	0.155153993	0.204507269	0.129673828	0.159624082
NUP133	41.42975518	39.88966452	47.1150958	44.30990818	62.20021288	65.02020939
RP5-1068B5.5	0.0	0.0	0.0	0.0	0.0	0.0
RP4-613A2.1	0.0	0.0	0.051717998	0.0	0.0	0.053208027
ABCB10	18.6238738	22.94907477	24.92807484	22.97298317	26.71280859	25.91230931
RNU4-21P	0.0	0.04172559	0.0	0.0	0.0	0.0
RNA5SP78	0.111520202	0.0	0.0	0.136338179	0.086449219	0.106416055
HMGN2P19	0.0	0.0	0.0	0.06816909	0.0	0.0
TAF5L	48.28824763	47.60889876	39.71942215	45.74145906	36.22222265	34.31917762
URB2	20.18515663	22.03111178	23.06622692	21.67777046	17.28984375	15.16428779
RP11-108F13.2	0.055760101	0.0	0.051717998	0.0	0.0	0.053208027
HMGB1P26	0.0	0.0	0.0	0.0	0.0	0.0
RP11-286M16.1	0.0	0.0	0.0	0.0	0.0	0.053208027
RP11-552D4.1	0.0	0.0	0.0	0.0	0.0	0.0
BX323860.1	0.0	0.0	0.0	0.0	0.0	0.0
GALNT2	98.6953791	125.1350459	164.0494883	206.2796649	86.57889257	81.94036208
RP5-956O18.2	0.055760101	0.125176771	0.517179976	0.340845448	0.389021484	0.372456191
RP5-956O18.3	0.0	0.0	0.0	0.0	0.0	0.0
PGBD5	3.011045464	1.919377163	2.327309891	3.272116297	3.068947265	2.287945175
RP4-553F17.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-543E8.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-543E8.2	0.0	0.0	0.0	0.0	0.0	0.0
COG2	35.01734354	37.97028735	35.68541833	30.40341392	29.60885742	31.33952809
AGT	0.111520202	0.04172559	0.155153993	0.340845448	0.129673828	0.159624082
RP11-99J16__A.2	0.0	0.0	0.0	0.0	0.043224609	0.053208027
CAPN9	0.446080809	0.04172559	0.362025983	0.272676358	0.821267578	0.425664219
RNA5SP79	0.0	0.04172559	0.0	0.0	0.0	0.0
RP5-858B6.1	0.0	0.0	0.0	0.0	0.0	0.0
C1orf198	28.66069201	25.82814052	28.18630868	27.33580489	31.89976172	32.29727259
RP5-858B6.3	0.223040405	0.250353543	0.310307986	0.340845448	0.648369141	0.585288301
RN7SL837P	0.0	0.0	0.0	0.0	0.0	0.0
TTC13	16.05890914	14.77085904	11.94685744	11.86142157	8.385574218	9.896693082
ARV1	13.60546469	11.68316534	12.72262741	14.45184698	10.50358008	11.54614193
AL844165.1	0.0	0.0	0.0	0.0	0.0	0.0
FAM89A	0.780641417	0.792786219	1.189513944	0.613521806	1.858658203	2.873233475
MIR1182	0.0	0.0	0.0	0.0	0.0	0.0
RP11-423F24.3	0.055760101	0.375530314	0.103435995	0.06816909	0.172898437	0.053208027
RP5-1097F14.1	0.0	0.0	0.0	0.0	0.0	0.0
TRIM67	0.111520202	0.083451181	0.20687199	0.06816909	0.172898437	0.319248164
RP5-1097F14.3	0.0	0.0	0.0	0.0	0.0	0.0
C1orf131	14.44186621	14.35360313	10.86077949	13.0202961	14.00477344	12.02501418
GNPAT	47.28456581	49.06929443	37.03008627	38.17469013	42.01432031	41.50226131
RNA5SP80	0.0	0.0	0.0	0.0	0.0	0.0
EXOC8	16.28194955	14.97948699	12.61919141	14.04283244	10.76292773	13.14238275
SPRTN	10.42713892	9.805513767	8.585187599	7.089585309	5.748873046	7.449123825
EGLN1	44.10624004	42.93563262	37.65070224	40.56060826	44.60779687	44.96078309
SNRPD2P2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-295G20.2	4.851128803	4.381187002	3.258233848	2.590425401	2.939273437	2.97964953
TSNAX	41.93159609	39.80621334	36.4094703	36.19778653	36.95704101	44.32228676
TSNAX-DISC1	0.055760101	0.0	0.0	0.06816909	0.086449219	0.053208027
LINC00582	0.0	0.0	0.051717998	0.0	0.0	0.0
DISC1	0.334560607	0.751060629	3.20651585	3.067609028	1.3831875	1.862280956
RNU5A-5P	0.0	0.0	0.0	0.0	0.0	0.0
DISC2	0.0	0.0	0.0	0.0	0.0	0.0
DISC1-IT1	0.0	0.0	0.0	0.0	0.043224609	0.0
RP5-865N13.2	0.0	0.0	0.0	0.0	0.0	0.0
RP5-865N13.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-284L19.1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL299P	0.0	0.0	0.0	0.0	0.0	0.0
BX323014.1	0.0	0.0	0.0	0.0	0.0	0.0
SIPA1L2	3.122565666	3.045968106	5.99928772	4.635498087	4.10633789	7.55553988
RNU6-1211P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-66A2.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-66A2.2	0.0	0.0	0.0	0.0	0.0	0.0
MAP10	0.0	0.0	0.0	0.0	0.043224609	0.159624082
RNU1-74P	0.0	0.0	0.0	0.0	0.043224609	0.0
AL122003.1	0.0	0.0	0.0	0.0	0.0	0.0
RP4-659I19.1	0.0	0.0	0.0	0.0	0.0	0.0
NTPCR	18.23355309	19.90310667	25.23838282	25.01805585	33.02360156	36.81995491
PCNXL2	22.47132078	27.28853619	24.82463884	18.67833053	36.52479492	36.66033083
RPS7P3	0.278800506	0.125176771	0.20687199	0.272676358	0.216123047	0.532080273
RP5-862P8.3	0.0	0.0	0.0	0.0	0.0	0.0
RP5-862P8.2	25.53812634	33.67255153	41.16752608	32.03947207	50.65924218	41.98113356
RNU4-77P	0.0	0.0	0.0	0.0	0.0	0.0
KCNK1	4.460808095	2.879065744	3.258233848	2.522256312	4.192787109	3.086065585
MIR4427	0.0	0.0	0.0	0.0	0.0	0.0
RP11-301G21.1	0.0	0.0	0.0	0.06816909	0.0	0.0
SLC35F3	12.04418186	9.429983453	13.29152538	13.6338179	15.17183789	12.98275867
RAC1P7	0.0	0.0	0.0	0.0	0.0	0.0
RP4-799P18.2	0.055760101	0.083451181	0.155153993	0.06816909	0.432246094	0.425664219
RP4-799P18.4	0.0	0.0	0.0	0.0	0.0	0.0
RP4-799P18.3	0.0	0.0	0.0	0.06816909	0.0	0.0
RP4-799P18.5	0.055760101	0.0	0.0	0.0	0.0	0.053208027
MIR4671	0.0	0.04172559	0.0	0.06816909	0.0	0.0
RP5-827C21.1	0.111520202	0.208627952	0.517179976	0.06816909	0.259347656	0.532080273
RP5-827C21.2	0.0	0.083451181	0.051717998	0.06816909	0.043224609	0.266040137
RP5-827C21.6	0.055760101	0.0	0.0	0.0	0.129673828	0.0
RP5-827C21.4	0.724881315	0.751060629	0.620615971	0.886198164	0.734818359	0.744912383
COA6	18.23355309	19.23549722	14.01557735	15.13353787	12.18933984	11.43972587
TARBP1	21.52339906	29.83379721	45.97729985	32.10764116	40.28533593	49.69629752
LINC01354	0.111520202	0.04172559	0.0	0.0	0.086449219	0.053208027
RP5-855F14.2	0.0	0.0	0.0	0.0	0.0	0.0
U8	0.0	0.0	0.0	0.0	0.0	0.0
IRF2BP2	55.48130068	63.38117197	79.69743428	69.60064039	127.2964746	111.4176092
RP4-781K5.2	0.0	0.0	0.0	0.0	0.0	0.0
LINC00184	0.0	0.04172559	0.0	0.0	0.043224609	0.0
RP4-781K5.9	0.0	0.0	0.0	0.0	0.0	0.0
RP4-781K5.4	0.0	0.0	0.0	0.0	0.0	0.053208027
RP4-781K5.5	0.0	0.0	0.0	0.0	0.0	0.0
RP4-781K5.6	0.0	0.0	0.0	0.0	0.0	0.0
RP4-781K5.7	0.0	0.0	0.0	0.0	0.043224609	0.0
LINC01132	0.278800506	0.250353543	0.103435995	0.204507269	0.259347656	0.478872246
AL360294.1	0.0	0.0	0.0	0.0	0.0	0.0
RNY4P16	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL668P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-443B7.2	0.055760101	0.0	0.0	0.0	0.0	0.053208027
RP11-443B7.1	0.446080809	0.292079133	0.155153993	0.136338179	0.561919922	0.319248164
RP11-443B7.3	0.0	0.0	0.0	0.0	0.0	0.0
