GeneSymbol	LNCaP_R1881_1	LNCaP_R1881_2	LNCaP_Dox_2	LNCaP_Dox_1	LNCaP_Vehicle_1	LNCaP_Vehicle_2
DNALI1	6.27968422	6.031943119	0.825454394	0.949336376	5.039680919	5.006723547
GNL2	184.9355749	183.8475436	162.3962919	162.9022864	156.3508852	160.5108663
RSPO1	0.011253914	0.0	0.0	0.0	0.0	0.0
C1orf109	43.78898082	42.17291323	44.86866468	44.16811461	46.09276797	45.02992095
CDCA8	28.59619642	28.9558614	37.40162321	39.98719885	44.77520433	43.72470585
EPHA10	17.13971159	16.84128656	15.58875366	16.51269938	24.64941975	25.46189144
ACTN4P2	0.0	0.025344299	0.009487982	0.057535538	0.0	0.030590979
RP11-109P14.2	0.011253914	0.012672149	0.009487982	0.0	0.0	0.010196993
MANEAL	22.32776612	21.42860465	13.8239891	14.71950845	18.74234277	20.61831978
RP11-109P14.9	0.0	0.0	0.0	0.0	0.0	0.0
YRDC	55.60559092	54.71834115	41.30118362	40.27487654	39.70258432	39.31960488
C1orf122	116.0953807	105.8124476	116.5978051	118.0053883	53.76757617	62.46677892
MTF1	60.12966449	58.77342896	46.10210228	45.1366295	45.258311	40.36989516
RP11-109P14.8	0.0	0.0	0.0	0.0	0.0	0.0
RP11-109P14.10	0.0	0.0	0.0	0.0	0.0	0.0
INPP5B	9.790905504	10.68262195	13.40651791	13.52085141	16.32680943	14.70406386
RNU6-584P	0.033761743	0.038016448	0.047439908	0.019178513	0.076857879	0.050984965
SF3A3	110.7385174	108.7397141	108.6943165	108.3777749	116.8349557	117.9792086
RNU6-510P	0.146300887	0.164737942	0.151807705	0.18219587	0.186654849	0.142757902
FHL3	1.935673272	2.027543905	2.798954553	2.857598383	2.931579097	3.008112925
UTP11L	63.01066657	61.77672837	50.97892479	49.44220558	56.00743436	58.82645243
POU3F1	0.033761743	0.050688598	0.104367797	0.076714051	0.076857879	0.030590979
RP5-884C9.2	0.022507829	0.050688598	0.009487982	0.009589256	0.021959394	0.0
RP5-884C9.3	0.0	0.0	0.0	0.0	0.0	0.0
MIR3659	0.0	0.0	0.009487982	0.0	0.021959394	0.0
LINC01343	0.0	0.0	0.009487982	0.019178513	0.010979697	0.0
RP11-329N22.2	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-753P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-329N22.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-334L9.1	0.146300887	0.101377195	0.085391834	0.124660332	0.043918788	0.040787972
RRAGC	16.66704719	16.1063019	18.67234766	18.36342585	14.2296873	14.23500218
RP5-864K19.7	0.0	0.0	0.0	0.0	0.0	0.0
RP5-864K19.4	0.618965291	0.557574574	0.853918338	0.891800838	0.614863032	0.75457748
MYCBP	37.04788612	36.48311815	36.23460148	36.46794178	34.78368007	35.8118393
RP5-864K19.6	0.056269572	0.050688598	0.009487982	0.076714051	0.010979697	0.020393986
GJA9	0.101285229	0.177410092	0.189759631	0.057535538	0.087837576	0.10196993
RHBDL2	2.971033394	2.737184272	3.055130054	3.058972766	3.129213643	3.365007679
RNU6-605P	0.0	0.0	0.009487982	0.0	0.0	0.0
EIF1P2	0.0	0.0	0.0	0.0	0.0	0.0
AKIRIN1	160.2332328	159.2762459	163.1932824	161.578969	136.3458772	137.2413284
NDUFS5	189.3020937	182.8971324	240.0364448	243.9506808	189.3229152	213.3720779
MACF1	148.4166227	149.5186909	138.9230256	133.0605207	185.2055289	162.4788859
RNU6-608P	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP44	0.0	0.012672149	0.0	0.0	0.0	0.0
RP11-416A14.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-420K8.1	0.0	0.0	0.0	0.0	0.0	0.0
HSPE1P8	0.0	0.012672149	0.0	0.0	0.010979697	0.0
BMP8A	0.776520092	0.64627962	0.730574578	0.882211581	0.889355456	0.774971466
OXCT2P1	0.078777401	0.025344299	0.075903852	0.057535538	0.120776667	0.122363916
RP11-69E11.4	3.173603853	3.053988007	3.595945002	4.545307495	3.952690917	3.874857328
PPIEL	1.631817584	1.546002228	2.030428048	1.697298369	1.800670307	1.835458734
PABPC4	161.4486556	154.5495342	150.545803	157.2158574	209.3389028	216.2068419
RP11-69E11.8	0.078777401	0.114049345	0.189759631	0.143838845	0.164695455	0.142757902
SNORA55	0.427648746	0.316803735	0.332079354	0.460284303	0.494086365	0.407879719
HEYL	0.0	0.0	0.0	0.0	0.0	0.0
RP1-144F13.3	0.0	0.0	0.0	0.0	0.0	0.0
NT5C1A	0.0	0.025344299	0.066415871	0.009589256	0.054898485	0.040787972
HPCAL4	0.461410489	0.494213827	1.005726043	1.160300015	1.054050911	1.111472233
PPIE	58.35154602	54.40153741	55.95062711	57.34375279	58.87313527	63.67002409
RP1-144F13.4	0.0	0.0	0.0	0.0	0.010979697	0.0
RNU7-121P	0.0	0.0	0.0	0.0	0.0	0.0
BMP8B	2.655923792	2.724512123	2.884346387	2.742527307	4.347960009	4.252146068
OXCT2	0.168808716	0.063360747	0.161295686	0.124660332	0.230573637	0.142757902
RP1-118J21.25	0.067523486	0.101377195	0.056927889	0.115071076	0.043918788	0.091772937
RP1-118J21.24	0.0	0.0	0.0	0.0	0.0	0.0
TRIT1	48.70694141	47.45719954	37.21186358	36.09396079	35.26678674	35.65888441
MYCL	10.78124997	10.63193335	6.622611111	6.549462066	5.423970314	5.190269421
RP1-118J21.5	0.258840031	0.190082241	0.113855778	0.095892563	0.065878182	0.061181958
MFSD2A	3.601252599	3.573546133	6.432851481	6.750836449	2.766883642	2.967324954
RP3-342P20.2	1.114137523	0.811017562	1.148045766	1.313728116	1.043071214	0.938123353
CAP1	309.1787896	306.0704247	240.3969881	232.9422145	182.1970919	182.8728719
PPT1	119.0551601	117.1920377	105.0604195	102.7297029	119.0528545	120.4570779
RP11-115D7.3	0.0	0.0	0.0	0.0	0.0	0.0
RLF	30.75694798	29.13327149	32.51531272	30.47465658	35.09111159	30.24428114
RNU6-1237P	0.0	0.0	0.0	0.0	0.0	0.0
TMCO2	0.011253914	0.0	0.0	0.009589256	0.010979697	0.0
RP1-39G22.7	19.35673272	17.69032057	20.72175167	20.4826515	23.05736368	22.6169304
ZMPSTE24	137.3315171	140.6355141	131.9019193	124.0466197	135.7639533	134.6716861
RP1-39G22.4	0.090031315	0.038016448	0.085391834	0.067124794	0.10979697	0.050984965
COL9A2	5.885797217	5.258942005	6.081796164	5.964517431	10.40875275	12.07323967
RP1-228H13.1	0.0	0.0	0.0	0.019178513	0.010979697	0.030590979
SMAP2	67.91737324	66.16129206	64.70803407	65.59051322	76.275955	77.13005481
RP1-228H13.2	0.0	0.0	0.0	0.0	0.0	0.0
ZFP69B	9.655858532	10.35314607	8.188128065	7.939904232	10.54050911	9.126308706
RP1-228H13.5	6.707332966	6.792272083	5.047606177	4.967234773	7.037985772	6.14878676
RP11-656D10.7	0.011253914	0.025344299	0.009487982	0.028767769	0.032939091	0.020393986
ZFP69	0.697742691	0.620935321	0.967774117	0.824676043	0.713680304	0.734183494
RP11-656D10.3	2.025704587	2.230298296	2.172747771	2.483617387	2.613167884	2.804173066
EXO5	5.435640642	5.79117228	6.584659185	6.443980247	7.235620318	8.677641016
RP11-656D10.5	0.022507829	0.012672149	0.037951926	0.009589256	0.010979697	0.010196993
RP11-656D10.6	0.146300887	0.278787287	0.502863021	0.517819841	0.340370607	0.316106782
ZNF684	2.228275046	1.951511009	2.798954553	2.94390169	2.404553641	2.33511139
RP1-63P18.2	0.0	0.0	0.0	0.0	0.0	0.0
GTF2F2P2	0.0	0.0	0.0	0.0	0.0	0.0
RIMS3	5.345609327	5.081531913	6.964178447	7.354959597	7.08190456	6.69942438
RP4-739H11.3	0.101285229	0.164737942	0.12334376	0.201374383	0.197634546	0.244727831
NFYC-AS1	2.273290703	2.280986894	3.349257482	3.452132275	2.788843036	3.252840757
NFYC	50.66512251	48.71174233	52.63932156	58.2643214	51.52771798	53.34047021
MIR30E	0.0	0.0	0.009487982	0.0	0.0	0.0
MIR30C1	0.011253914	0.0	0.018975963	0.0	0.010979697	0.0
KCNQ4	5.73949633	5.461696395	4.791430675	5.485054615	6.917209105	7.199077035
RN7SL326P	0.0	0.0	0.0	0.0	0.010979697	0.010196993
CITED4	4.366518777	4.017071363	6.964178447	8.150867871	4.743229101	5.39420928
RP5-1066H13.4	0.022507829	0.0	0.009487982	0.047946282	0.021959394	0.0
RP11-348A7.1	0.0	0.0	0.0	0.0	0.0	0.0
AL391730.1	0.0	0.0	0.0	0.0	0.0	0.0
UBE2V1P8	0.0	0.0	0.0	0.0	0.0	0.0
CTPS1	90.94288205	88.9458167	66.45382267	66.08915455	84.22525563	86.99054701
AL391730.2	0.0	0.0	0.0	0.0	0.0	0.0
SLFNL1-AS1	3.128588196	2.952610812	3.434649316	3.394596737	2.931579097	2.569642228
SLFNL1	2.273290703	1.951511009	2.742026664	2.684991769	2.119081519	1.998610622
SCMH1	159.7380606	155.2465024	105.4684027	102.8831311	108.3366702	106.1404998
RPL23AP17	0.0	0.0	0.0	0.009589256	0.021959394	0.0
RP11-399E6.1	0.258840031	0.177410092	0.237199538	0.278088433	0.131756364	0.234530838
RP11-399E6.2	0.0	0.0	0.018975963	0.0	0.0	0.0
AC093151.2	0.0	0.0	0.0	0.0	0.0	0.0
FOXO6	0.754012263	0.773001114	0.778014486	0.882211581	2.70100546	2.88574901
RP11-399E6.4	0.022507829	0.025344299	0.028463945	0.009589256	0.054898485	0.010196993
RNA5SP45	0.0	0.0	0.0	0.0	0.0	0.0
EDN2	1.856895872	2.090904652	41.84199857	46.88187415	7.048965469	8.901974861
HIVEP3	4.40028052	4.105776408	2.827418497	2.368546311	5.698462739	5.465588231
RP11-486B10.3	0.011253914	0.0	0.009487982	0.0	0.010979697	0.010196993
RP11-486B10.4	0.045015657	0.038016448	0.104367797	0.076714051	0.186654849	0.163151887
AL451006.1	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPFP1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-319C21.1	0.0	0.0	0.018975963	0.0	0.0	0.0
GUCA2B	0.0	0.0	0.009487982	0.0	0.0	0.0
GUCA2A	0.0	0.0	0.009487982	0.009589256	0.0	0.0
FOXJ3	109.2755086	107.548532	83.84529282	82.44842583	95.30376989	90.65126748
RP11-223A3.1	2.59965422	2.509085583	2.362507402	2.416492592	2.799822733	3.191658799
RIMKLA	19.05287703	18.64073178	16.72731145	17.92232006	30.41376067	27.93976073
RP11-157D18.2	0.011253914	0.0	0.009487982	0.047946282	0.021959394	0.010196993
ZMYND12	6.324699877	6.031943119	7.618849172	6.731657936	7.367376682	8.392125212
PPCS	100.1260762	97.38546821	87.53611764	87.51155317	85.0487329	87.16389589
CCDC30	3.094826453	3.168037352	7.277281837	6.817961243	3.930731523	4.139979145
RP11-163G10.2	0.0	0.0	0.0	0.0	0.0	0.0
TMSB4XP1	0.056269572	0.063360747	0.0	0.0	0.087837576	0.152954895
RNU6-536P	0.0	0.0	0.009487982	0.0	0.0	0.0
RP11-163G10.4	0.0	0.0	0.028463945	0.028767769	0.0	0.010196993
PPIH	22.72165312	22.5437538	22.2493167	22.16077135	26.98809521	27.45030507
RP5-994D16.3	0.618965291	0.734984666	0.578766874	0.613712404	0.900335153	0.662804543
YBX1	765.7500957	741.1813468	720.0334307	705.0788386	814.2213898	866.5506594
CLDN19	0.0	0.0	0.009487982	0.0	0.0	0.0
P3H1	30.09296703	28.49966402	27.86620177	29.61162351	24.49570399	27.4095171
C1orf50	12.09795795	11.22752438	11.57533747	11.43998279	10.26601669	10.43152381
RP5-994D16.9	1.541786269	1.267214941	1.54654099	1.409620679	1.273644851	1.050290276
RP5-994D16.11	0.135046972	0.177410092	0.389007243	0.326034715	0.296451819	0.193742866
SVBP	5.626957186	5.626434337	5.227877826	5.120662875	6.543899407	7.056319134
ERMAP	11.06259783	11.8231154	13.23573424	12.41808693	17.10636791	15.24450449
RP11-342M1.3	0.663980948	0.532230275	0.597742837	0.489052072	0.505066062	0.387485733
ZNF691	14.05613905	14.42090603	15.08589064	14.93047209	14.78965185	15.3770654
RP11-342M1.7	0.0	0.0	0.009487982	0.009589256	0.0	0.0
RP11-342M1.6	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V1E1P1	0.213824373	0.316803735	0.199247612	0.172606614	0.131756364	0.183545873
SLC2A1	76.72918819	73.98000825	41.78507068	46.30651877	49.18904252	52.0556491
SLC2A1-AS1	1.102883609	1.254542791	1.005726043	1.208246296	1.405401215	1.131866219
RNU6-880P	0.022507829	0.0	0.0	0.0	0.0	0.0
RP3-393B19.1	0.0	0.0	0.0	0.0	0.0	0.0
FAM183A	0.832789664	0.570246723	0.844430357	0.920568607	0.702700607	0.75457748
EBNA1BP2	64.05728061	66.33870215	50.87455699	51.97376925	59.41114042	65.50548283
CFAP57	1.237930581	1.026444102	1.54654099	1.630173574	0.790538183	0.530243634
RNA5SP46	0.045015657	0.076032896	0.066415871	0.028767769	0.087837576	0.050984965
TMEM125	116.8606468	109.9308961	63.58845225	66.62615291	56.53445981	61.53885256
C1orf210	37.57682009	36.12829796	26.205805	27.44445159	20.89436338	22.29062663
TIE1	0.011253914	0.038016448	0.085391834	0.086303307	0.032939091	0.061181958
MPL	0.337617431	0.329475885	0.464911095	0.46987356	0.351350304	0.346697761
RP1-92O14.3	1.530532355	1.457297182	1.707836676	1.831547957	1.427360609	1.488760973
CDC20	57.28242416	57.58224691	71.53938077	76.21540923	75.22190409	84.34952583
ELOVL1	222.4448715	208.5075464	192.7957848	202.8798959	128.1111045	133.6315928
MIR6734	0.0	0.0	0.0	0.0	0.0	0.0
MED8	50.16995027	46.96298571	40.13416189	43.13247492	32.62067976	35.18982273
RP1-92O14.6	0.787774006	0.798345413	0.86340632	0.891800838	0.768578789	0.581228599
SZT2	70.79837532	68.86045989	66.78590202	66.98095539	56.42466284	47.94626093
SZT2-AS1	0.0	0.0	0.0	0.0	0.0	0.0
MIR6735	0.0	0.0	0.0	0.0	0.0	0.0
HYI	7.4388374	6.918993577	7.343697708	7.891957951	5.786300315	5.689922076
HYI-AS1	0.675234862	0.64627962	0.730574578	0.747961993	0.450167577	0.530243634
PTPRF	804.0696741	760.797834	563.8422787	583.765157	779.7671007	748.0616011
KDM4A	87.01526593	85.14417188	79.82238865	78.40175967	100.4422681	97.20793396
KDM4A-AS1	1.69934107	1.698068021	2.817930516	2.723348795	2.37161455	2.253535446
ST3GAL3	10.8037578	9.795571493	8.377887695	8.630330687	11.49574275	11.82851184
RP11-184I16.4	0.033761743	0.0	0.028463945	0.028767769	0.021959394	0.010196993
RP11-184I16.3	0.022507829	0.0	0.028463945	0.019178513	0.010979697	0.010196993
SHMT1P1	0.0	0.012672149	0.0	0.028767769	0.0	0.0
ARTN	6.729840795	6.145992463	3.254377666	4.267219062	5.094579404	5.659331097
RP11-7O11.3	0.945328807	1.153165596	0.825454394	1.131532246	1.306583942	1.111472233
IPO13	95.61325651	92.1518705	72.98155397	74.91127037	79.89925501	80.93353319
DPH2	54.68276994	54.99712843	42.47769333	44.31195345	42.79885887	45.17267885
ATP6V0B	259.1551402	249.6920319	183.8106663	195.5824719	167.1658867	180.6805184
B4GALT2	92.49592223	89.35132548	78.10506399	80.8757878	91.28520079	101.4294891
CCDC24	31.17334281	30.21040419	38.57813292	41.59819391	22.85972914	25.42110347
SLC6A9	12.54811453	12.03854194	6.347459647	6.779604218	21.66294217	22.39259656
RP5-1198O20.4	1.057867951	1.254542791	1.347293378	1.227424809	1.668913943	2.243338453
RP5-1198O20.5	0.0	0.0	0.0	0.0	0.0	0.0
KRT8P47	0.0	0.0	0.0	0.0	0.0	0.0
AL139220.1	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL479P	0.0	0.0	0.0	0.0	0.0	0.0
KLF17	0.0	0.0	0.0	0.0	0.0	0.0
RP11-570P14.1	0.135046972	0.139393643	0.075903852	0.095892563	0.186654849	0.203939859
KLF18	0.0	0.0	0.009487982	0.009589256	0.010979697	0.0
RP4-675G8.3	0.0	0.0	0.0	0.0	0.0	0.0
OOSP1P1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-891H21.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-891H21.5	0.0	0.012672149	0.0	0.009589256	0.0	0.0
DMAP1	56.04449358	54.71834115	55.58059583	60.28765448	55.44746981	57.73537418
ERI3	75.44624195	72.21857948	63.71179601	65.69599504	81.67796592	87.67374554
ERI3-IT1	0.371379174	0.354820183	0.389007243	0.402748765	0.559964547	0.224333845
AL390776.1	0.0	0.0	0.0	0.009589256	0.0	0.0
RNU6-369P	0.0	0.0	0.0	0.0	0.0	0.0
RNF220	58.9592574	56.66985216	49.02440059	50.5353808	59.8503283	63.54766018
MIR5584	0.0	0.0	0.0	0.0	0.0	0.0
TMEM53	17.16221942	15.71346527	15.30411422	14.66197291	10.85892033	11.09432835
C1orf228	1.406739297	1.001099803	2.836906479	2.895955408	1.78969061	1.651912861
RNU5F-1	0.022507829	0.012672149	0.056927889	0.028767769	0.032939091	0.0
RNU5D-1	0.0	0.025344299	0.0	0.0	0.0	0.0
KIF2C	24.53353333	25.06551153	37.30674339	38.95155917	44.37993524	45.72331647
RP11-269F19.2	0.596457462	0.367492333	0.521838984	0.72878348	0.417228486	0.438470698
RPS8	1432.263174	1388.310001	1383.015628	1464.989045	1479.623967	1607.484562
SNORD55	0.0	0.0	0.0	0.0	0.0	0.0
SNORD46	0.281347859	0.405508781	0.284639446	0.249320664	0.252533031	0.244727831
SNORD38A	0.135046972	0.050688598	0.104367797	0.124660332	0.197634546	0.112166923
SNORD38B	0.0	0.0	0.0	0.0	0.0	0.0
RPS15AP11	0.056269572	0.050688598	0.028463945	0.047946282	0.043918788	0.020393986
BEST4	0.078777401	0.114049345	0.417471188	0.604123148	0.296451819	0.254924824
PLK3	3.398682141	2.99062726	4.516279211	5.005591799	4.567553949	5.11889047
TCTEX1D4	0.416394832	0.367492333	0.749550541	0.901390094	0.636822426	1.040093283
BTBD19	0.078777401	0.126721494	0.569278892	0.632890917	0.373309698	0.428273705
PTCH2	1.463008868	1.368592136	2.125307864	2.358957055	1.690873337	1.702897826
RNU5E-6P	0.0	0.0	0.0	0.0	0.0	0.0
RP5-882O7.1	0.146300887	0.088705046	0.075903852	0.124660332	0.087837576	0.224333845
EIF2B3	39.09609853	38.05446467	31.13006742	30.61849543	35.72793401	37.9939958
AL136380.1	0.0	0.0	0.0	0.0	0.010979697	0.0
RNA5SP47	0.0	0.0	0.0	0.0	0.0	0.0
CCNB1IP1P1	0.0	0.012672149	0.0	0.0	0.0	0.0
RP5-882O7.4	0.348871346	0.380164482	0.455423114	0.316445459	0.428208183	0.407879719
MRPS17P1	0.472664404	0.582918873	0.74006256	0.565766123	0.450167577	0.418076712
HECTD3	77.47194654	74.86705871	64.2810749	68.08371987	59.63073436	59.80536376
UROD	55.6731144	52.75415799	57.58255993	62.46441566	55.93057648	61.15136683
ZSWIM5	2.048212416	2.458396985	1.821692455	1.793190932	6.983087287	6.434302563
OSTCP5	0.0	0.0	0.009487982	0.0	0.0	0.0
AL592294.1	0.0	0.0	0.0	0.0	0.0	0.0
LINC01144	5.671972844	5.613762188	6.565683222	6.012463712	5.51180789	5.751104034
HPDL	0.281347859	0.329475885	0.389007243	0.354802484	0.318411213	0.203939859
MUTYH	25.03995948	24.14044462	29.75431009	32.66100702	29.99653218	32.41624064
TOE1	19.91942844	19.86993027	19.22265059	19.77304653	22.20094732	22.99421914
TESK2	10.24106208	9.352046264	8.937678606	9.685148883	12.20942306	12.58308932
RP11-291L19.1	0.0	0.012672149	0.0	0.0	0.010979697	0.0
CCDC163P	5.255578012	4.561973787	4.933750398	4.775449647	3.271949704	3.466977609
MMACHC	36.44017474	36.76190543	36.54770487	36.4871203	32.14855279	32.6201805
PRDX1	387.9899519	383.1297652	309.8110611	315.2180337	527.0693744	553.7986881
HMGB1P48	0.0	0.0	0.0	0.0	0.0	0.0
AKR1A1	244.4912897	232.2424822	190.3858375	200.7894381	207.8346844	226.9442755
AL355480.3	0.045015657	0.050688598	0.104367797	0.028767769	0.076857879	0.061181958
AL355480.1	0.067523486	0.076032896	0.056927889	0.086303307	0.087837576	0.112166923
NASP	121.8911466	122.0961596	128.5147099	132.8879141	170.9209431	174.8682324
AL355480.2	0.0	0.0	0.0	0.0	0.0	0.0
AL355480.4	0.011253914	0.038016448	0.0	0.0	0.010979697	0.040787972
CCDC17	1.868149786	1.72341232	1.480125119	1.74524465	1.273644851	1.488760973
GPBP1L1	105.6404942	105.2041844	102.1665852	101.4351533	105.8003602	102.8774621
RPS15AP10	0.168808716	0.304131586	0.170783668	0.201374383	0.274492425	0.193742866
RP11-767N6.2	0.405140917	0.519558126	0.80647843	0.575355379	0.636822426	0.458864684
TMEM69	55.05414911	52.4246821	54.61282171	52.78885604	61.21181073	60.13166753
IPP	34.08810664	35.72278918	40.32392152	35.49942689	38.7034319	34.81253399
RP11-767N6.7	2.138243731	2.217626147	2.476363181	2.454849618	2.536310005	2.202550481
RP11-630I5.1	0.011253914	0.025344299	0.037951926	0.038357025	0.043918788	0.040787972
MAST2	42.48352676	39.81589344	26.81303582	26.97457803	41.70088918	40.91033579
TMA16P2	0.0	0.0	0.0	0.0	0.0	0.0
PIK3R3	89.22103315	87.9447169	128.7803734	127.2590206	185.018874	178.9980146
RP4-533D7.4	0.056269572	0.050688598	0.161295686	0.143838845	0.10979697	0.112166923
RP4-533D7.3	0.0	0.0	0.0	0.009589256	0.0	0.0
RP4-533D7.5	2.892255994	2.775200721	3.614920965	3.893238066	3.326848189	3.630129497
TSPAN1	57.29367807	54.02137293	35.54197883	39.35430793	34.87151765	38.45286048
RP11-322N21.2	0.0	0.0	0.0	0.0	0.0	0.0
AL672043.1	0.0	0.0	0.0	0.0	0.0	0.0
POMGNT1	231.5943039	224.9053077	182.0648777	184.2767387	164.3441046	174.2564128
LURAP1	0.056269572	0.038016448	0.018975963	0.067124794	0.010979697	0.061181958
RAD54L	9.914698562	10.22642457	11.8694649	11.90985635	22.01429247	21.8929439
LRRC41	224.7181622	211.700928	186.6475728	193.8180487	190.1793316	191.9176046
UQCRH	272.9974549	267.255631	284.9525494	283.1419713	268.6841651	293.3776847
NSUN4	63.46082315	61.33320314	58.43647827	58.1108933	67.23966438	64.60814744
RP4-603I14.3	0.011253914	0.0	0.0	0.009589256	0.0	0.0
FAAH	142.463302	137.3027388	73.1713136	84.0594209	106.7116751	112.6359843
FAAHP1	0.281347859	0.354820183	0.389007243	0.36439174	0.483106668	0.479258669
AL137797.1	0.011253914	0.0	0.009487982	0.0	0.0	0.010196993
LINC01398	0.022507829	0.038016448	0.037951926	0.047946282	0.021959394	0.010196993
DMBX1	1.372977553	1.660051573	3.244889685	3.404185993	4.3808991	4.74160173
RP11-49P4.7	0.0	0.0	0.0	0.009589256	0.0	0.0
MKNK1-AS1	0.528933976	0.494213827	0.673646689	0.632890917	0.505066062	0.469061677
KNCN	0.0	0.0	0.009487982	0.0	0.0	0.0
MKNK1	35.05594327	35.24124751	44.35631368	45.10786173	32.03875582	31.33535939
MOB3C	9.813413333	9.402734861	16.46164796	16.44557459	13.54894609	13.29687883
ATPAF1	190.8101182	189.8287981	210.177767	211.8650291	199.9183228	207.9268836
NENFP1	0.022507829	0.0	0.009487982	0.009589256	0.0	0.040787972
TEX38	0.54018789	0.41818093	0.464911095	0.508230585	0.417228486	0.489455662
EFCAB14-AS1	0.236332202	0.139393643	0.294127428	0.153428101	0.197634546	0.132560909
EFCAB14	173.9292466	171.1753942	160.4702317	158.0213549	142.6811624	135.2427177
RP11-8J9.5	0.0	0.0	0.0	0.0	0.0	0.0
CYP4B1	0.090031315	0.038016448	0.104367797	0.057535538	0.483106668	0.438470698
CYP4Z2P	0.0	0.0	0.0	0.0	0.0	0.0
RP11-346M5.1	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A11	0.0	0.0	0.009487982	0.009589256	0.010979697	0.0
CYP4A26P	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A43P	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A27P	0.0	0.0	0.0	0.0	0.0	0.0
CYP4A44P	0.0	0.0	0.0	0.0	0.0	0.0
CYP4X1	0.045015657	0.025344299	0.037951926	0.038357025	0.076857879	0.081575944
CYP4Z1	0.011253914	0.038016448	0.066415871	0.057535538	0.065878182	0.040787972
RP11-184J23.2	0.0	0.0	0.0	0.0	0.010979697	0.0
CYP4A22-AS1	0.990344465	0.696968217	1.100605858	1.237014065	1.185807275	1.162457198
CYP4A22	0.011253914	0.012672149	0.018975963	0.038357025	0.043918788	0.020393986
MTND1P34	0.0	0.0	0.0	0.0	0.0	0.0
LINC00853	1.125391437	1.127821297	1.869132362	2.090457878	1.559116973	1.835458734
PDZK1IP1	1.496770612	1.660051573	11.19581821	12.12081999	2.141040913	2.386096354
TAL1	0.067523486	0.050688598	0.085391834	0.10548182	0.131756364	0.132560909
RP1-18D14.7	0.0	0.0	0.0	0.0	0.0	0.0
STIL	23.43064972	25.44567601	32.85688006	29.85135492	32.15953249	30.07093226
CMPK1	192.2506192	195.8227248	165.4039821	159.4022078	173.1498216	168.3829449
LINC01389	0.112539144	0.114049345	0.151807705	0.115071076	0.076857879	0.214136852
FOXE3	0.0	0.012672149	0.0	0.0	0.021959394	0.0
FOXD2-AS1	0.472664404	0.557574574	0.426959169	0.46987356	1.493238791	1.590730903
FOXD2	0.303855688	0.278787287	0.351055317	0.297266946	0.757599092	0.662804543
RP4-666O22.3	0.0	0.0	0.009487982	0.0	0.0	0.0
RPL21P24	0.0	0.0	0.0	0.0	0.0	0.0
AL356458.1	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V0E1P4	0.022507829	0.025344299	0.009487982	0.047946282	0.010979697	0.0
AL591415.1	0.0	0.0	0.0	0.0	0.0	0.0
RP11-543D5.1	0.0	0.0	0.0	0.0	0.0	0.0
TRABD2B	0.225078287	0.152065793	0.142319723	0.18219587	0.69172091	0.836153423
RP11-543D5.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-330M19.1	0.033761743	0.0	0.009487982	0.0	0.010979697	0.010196993
RP4-683M8.2	0.0	0.0	0.0	0.0	0.0	0.0
RP11-193P11.3	0.0	0.0	0.0	0.0	0.0	0.0
CYP46A4P	0.0	0.0	0.0	0.0	0.0	0.0
SKINTL	0.0	0.0	0.009487982	0.0	0.010979697	0.0
AL356289.1	0.0	0.0	0.0	0.0	0.0	0.0
RP5-1024N4.2	0.0	0.0	0.018975963	0.009589256	0.0	0.0
